DEVTYPE_Academia,DEVTYPE_BackEnd,DEVTYPE_Blockchain,DEVTYPE_DataScienceAndAI,DEVTYPE_DevSupport,DEVTYPE_ExecutiveManagement,DEVTYPE_FrontEnd,DEVTYPE_FullStack,DEVTYPE_Management,DEVTYPE_Native,DEVTYPE_ResearchAndDevelopment,age,ai_sent,ai_threat,comp_usd,country,ed_level,home_gni,org_size,per_gni,remote_work,years_code_pre_pro
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,120000.0,united states,5,83660.0,5,1.43,2,5.0
False,False,False,False,False,False,False,False,True,False,False,3,1,0.0,200000.0,united states,6,83660.0,8,2.39,1,7.0
False,True,False,False,False,False,False,False,False,False,False,5,1,0.0,80384.0,poland,5,21560.0,0,3.73,2,4.0
False,True,False,False,False,False,False,False,False,False,False,4,-1,1.0,40986.0,brazil,3,9950.0,1,4.12,2,10.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,130000.0,united states,5,83660.0,6,1.55,1,5.0
False,False,False,False,False,False,False,True,False,False,False,3,-2,-1.0,150000.0,united states,5,83660.0,6,1.79,2,2.0
False,False,False,False,False,False,True,False,False,False,False,4,1,0.0,210000.0,united states,5,83660.0,5,2.51,2,4.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,96000.0,united states,6,83660.0,6,1.15,1,8.0
False,False,False,False,False,False,False,True,False,False,False,2,2,-1.0,161000.0,united states,5,83660.0,8,1.92,2,2.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,24890.6,portugal,1,26620.0,2,0.94,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,145000.0,united states,5,83660.0,5,1.73,2,1.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,90000.0,united states,5,83660.0,3,1.08,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,57475.0,new zealand,5,46280.0,4,1.24,1,6.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,230000.0,united states,6,83660.0,0,2.75,2,11.0
False,True,False,False,False,False,False,False,False,False,False,1,1,-1.0,160000.0,united states,5,83660.0,8,1.91,1,11.0
False,False,False,False,False,False,False,True,False,False,False,3,2,-1.0,85000.0,japan,5,36030.0,4,2.36,2,0.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,31800.0,chile,5,15750.0,5,2.02,1,5.0
False,False,False,False,False,False,False,False,False,True,False,3,2,-1.0,127699.6,germany,6,54960.0,4,2.32,2,14.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,62050.0,canada,5,53340.0,3,1.16,0,3.0
False,False,False,False,False,False,False,True,False,False,False,2,1,0.0,130000.0,united states,5,83660.0,4,1.55,2,7.0
False,False,False,False,False,False,True,False,False,False,False,3,0,0.0,115000.0,united states,5,83660.0,4,1.37,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,64932.0,serbia,3,11570.0,2,5.61,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,216440.0,germany,6,54960.0,1,3.94,2,8.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,27380.0,hungary,5,20690.0,6,1.32,1,2.0
False,False,False,True,False,False,False,False,False,False,False,3,1,1.0,240000.0,united states,1,83660.0,1,2.87,2,5.0
False,False,False,False,False,False,False,False,False,True,False,5,0,-1.0,119042.0,germany,6,54960.0,6,2.17,1,6.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,160000.0,united states,5,83660.0,2,1.91,2,5.0
False,False,False,True,False,False,False,False,False,False,False,1,1,-1.0,27055.0,portugal,6,26620.0,3,1.02,2,6.0
False,False,False,False,False,False,False,True,False,False,False,1,-1,-1.0,44770.0,new zealand,3,46280.0,1,0.97,1,6.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,225000.0,united states,5,83660.0,8,2.69,2,4.0
False,False,False,False,False,False,False,True,False,False,False,2,-2,-1.0,102495.0,united states,5,83660.0,4,1.23,2,4.0
False,True,False,False,False,False,False,False,False,False,False,2,2,0.0,200000.0,united states,5,83660.0,2,2.39,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,113630.0,switzerland,6,95900.0,4,1.18,1,4.0
False,False,False,False,False,False,False,False,False,True,False,3,-1,-1.0,210000.0,united states,6,83660.0,4,2.51,1,9.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,75190.0,canada,5,53340.0,3,1.41,1,4.0
False,False,False,True,False,False,False,False,False,False,False,2,2,-1.0,79620.05,australia,5,62550.0,8,1.27,1,9.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,0.0,180000.0,united states,4,83660.0,2,2.15,2,10.0
False,False,False,False,False,False,False,False,False,True,False,2,1,0.0,7383.0,colombia,5,7040.0,3,1.05,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,59366.75,australia,3,62550.0,2,0.95,1,1.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,1.0,325000.0,united states,3,83660.0,2,3.88,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,0,0.0,46242.0,south korea,5,35490.0,3,1.3,0,6.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,100000.0,united states,5,83660.0,6,1.2,2,1.0
False,False,False,False,False,False,True,False,False,False,False,2,2,0.0,24000.0,iraq,5,6030.0,0,3.98,1,2.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,3248.52,colombia,5,7040.0,8,0.46,2,6.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,19756.8,mexico,7,12800.0,1,1.54,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,87730.87,australia,6,62550.0,5,1.4,1,2.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,14625.6,turkey,5,13150.0,1,1.11,2,7.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,72600.0,new zealand,6,46280.0,5,1.57,1,5.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,170000.0,united states,5,83660.0,6,2.03,1,1.0
True,False,False,False,False,False,False,False,False,False,False,2,1,-1.0,90000.0,united states,7,83660.0,4,1.08,0,12.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,62400.0,united states,2,83660.0,3,0.75,2,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,280000.0,united states,6,83660.0,8,3.35,1,7.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,83329.4,finland,6,51710.0,2,1.61,1,2.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,6984.0,philippines,5,4470.0,5,1.56,1,7.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,201300.0,united states,6,83660.0,4,2.41,2,7.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,70080.0,canada,4,53340.0,4,1.31,1,2.0
False,False,False,False,False,False,False,False,False,True,False,1,0,-1.0,75000.0,united states,5,83660.0,7,0.9,0,7.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,74460.0,canada,6,53340.0,5,1.4,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,7880.4,malaysia,5,11670.0,2,0.68,1,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,19960.0,viet nam,5,4490.0,5,4.45,0,3.0
False,True,False,False,False,False,False,False,False,False,False,1,1,0.0,3622.08,mexico,5,12800.0,8,0.28,2,5.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,14340.0,india,5,2650.0,8,5.41,2,3.0
False,False,False,False,True,False,False,False,False,False,False,2,2,-1.0,26481.0,indonesia,5,4910.0,3,5.39,1,5.0
False,True,False,False,False,False,False,False,False,False,False,1,2,-1.0,26486.0,taiwan,3,35360.0,3,0.75,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,15760.8,malaysia,5,11670.0,3,1.35,2,5.0
False,False,False,True,False,False,False,False,False,False,False,5,2,-1.0,26385.22,australia,5,62550.0,3,0.42,1,30.0
False,False,False,False,False,False,True,False,False,False,False,2,2,1.0,5975.0,india,5,2650.0,2,2.25,1,0.0
False,False,False,False,False,False,True,False,False,False,False,3,2,1.0,180000.0,united states,6,83660.0,8,2.15,2,10.0
False,False,False,False,False,False,False,True,False,False,False,2,0,-1.0,150000.0,united states,5,83660.0,7,1.79,1,5.0
False,False,False,False,False,False,False,False,False,True,False,2,2,0.0,14593.5,russian federation,3,15320.0,3,0.95,1,0.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,170000.0,united states,5,83660.0,4,2.03,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,200000.0,united states,5,83660.0,3,2.39,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,18696.0,taiwan,5,35360.0,3,0.53,0,4.0
False,False,False,False,False,False,False,True,False,False,False,4,1,-1.0,5975.0,india,6,2650.0,4,2.25,0,5.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,5951.1,india,6,2650.0,4,2.25,0,1.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,148665.0,israel,5,52940.0,5,2.81,1,5.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,48699.0,slovenia,5,31640.0,3,1.54,1,3.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,90000.0,united states,5,83660.0,3,1.08,0,6.0
False,False,False,False,False,False,False,True,False,False,False,2,1,0.0,43080.0,czech republic,5,29140.0,6,1.48,1,4.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,27271.44,croatia,6,22080.0,3,1.24,1,5.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,52241.28,sweden,4,58820.0,2,0.89,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,47928.75,united kingdom of great britain and northern ireland,5,48610.0,1,0.99,0,4.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,80191.02,germany,6,54960.0,3,1.46,1,8.0
False,False,False,False,True,False,False,False,False,False,False,4,2,-1.0,54110.0,spain,7,33410.0,8,1.62,2,8.0
False,False,False,True,False,False,False,False,False,False,False,3,2,-1.0,35712.6,france,6,45180.0,4,0.79,0,5.0
False,False,False,False,False,True,False,False,False,False,False,2,1,-1.0,120000.0,united states,4,83660.0,6,1.43,2,6.0
False,True,False,False,False,False,False,False,False,False,False,4,0,1.0,37856.0,sweden,1,58820.0,2,0.64,1,0.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,68178.6,austria,6,54160.0,4,1.26,1,6.0
False,False,False,False,False,False,False,False,False,False,True,1,2,1.0,9560.0,india,5,2650.0,4,3.61,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,19120.0,india,5,2650.0,6,7.22,1,4.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,-1.0,27055.0,latvia,6,21930.0,8,1.23,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,0,0.0,30156.0,czech republic,1,29140.0,4,1.03,1,0.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,56274.4,netherlands,5,62840.0,3,0.9,0,13.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,59521.0,germany,5,54960.0,6,1.08,1,6.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,8000.0,cameroon,5,1680.0,0,4.76,1,0.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,144878.25,switzerland,6,95900.0,3,1.51,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,-2,-1.0,119744.0,singapore,6,74750.0,2,1.6,0,13.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,54542.88,lithuania,3,26950.0,2,2.02,1,9.0
False,False,False,False,False,False,False,False,False,True,False,4,2,-1.0,2096.26,south africa,3,6100.0,0,0.34,2,17.0
False,False,False,False,False,False,True,False,False,False,False,1,-2,1.0,80000.0,united states,3,83660.0,4,0.96,2,3.0
False,True,False,False,False,False,False,False,False,False,False,1,0,1.0,11687.76,germany,1,54960.0,3,0.21,2,5.0
False,False,False,False,True,False,False,False,False,False,False,5,1,-1.0,118982.0,denmark,4,73790.0,5,1.61,0,5.0
False,False,False,False,False,False,False,False,True,False,False,2,0,-1.0,71288.0,armenia,5,7780.0,5,9.16,1,1.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,147719.0,switzerland,5,95900.0,4,1.54,2,9.0
False,False,False,False,True,False,False,False,False,False,False,3,2,-1.0,97398.0,netherlands,3,62840.0,6,1.55,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,14340.0,india,6,2650.0,1,5.41,0,4.0
False,False,False,False,False,False,False,False,False,True,False,2,-1,-1.0,44153.76,germany,5,54960.0,1,0.8,0,9.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,45452.4,france,1,45180.0,3,1.01,0,1.0
False,False,False,False,True,False,False,False,False,False,False,3,1,0.0,133000.0,united states,5,83660.0,7,1.59,2,5.0
False,False,False,False,True,False,False,False,False,False,False,2,2,-1.0,50863.4,spain,5,33410.0,6,1.52,2,12.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,5736.0,india,5,2650.0,1,2.16,2,3.0
False,False,False,False,False,False,False,False,False,True,False,4,2,0.0,34630.4,spain,6,33410.0,7,1.04,2,2.0
False,False,False,False,False,False,True,False,False,False,False,1,1,1.0,59521.0,germany,1,54960.0,6,1.08,2,5.0
False,False,False,False,False,False,False,False,False,False,True,2,1,0.0,48699.0,italy,3,38290.0,1,1.27,2,7.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,93176.6,switzerland,2,95900.0,3,0.97,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,19830.0,japan,5,36030.0,7,0.55,1,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,3038.0,rwanda,3,1040.0,3,2.92,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,44733.5,united kingdom of great britain and northern ireland,3,48610.0,3,0.92,1,3.0
False,False,False,False,False,False,False,False,False,True,False,2,0,1.0,7880.4,malaysia,5,11670.0,8,0.68,1,2.0
False,False,False,False,False,False,False,False,False,False,True,2,2,-1.0,57356.6,germany,6,54960.0,6,1.04,1,13.0
False,False,False,True,False,False,False,False,False,False,False,1,-1,-1.0,25295.4,russian federation,5,15320.0,5,1.65,1,2.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,81165.0,germany,6,54960.0,6,1.48,1,5.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,4752.0,iran,6,4660.0,5,1.02,0,0.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,6813.55,nepal,5,1470.0,3,4.64,0,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,52156.09,czech republic,6,29140.0,8,1.79,1,2.0
False,False,False,False,False,False,True,False,False,False,False,2,2,1.0,63905.0,united kingdom of great britain and northern ireland,5,48610.0,0,1.31,1,0.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,70412.16,sweden,6,58820.0,6,1.2,0,5.0
False,False,False,False,False,False,False,False,False,True,False,4,1,-1.0,108638.5,united kingdom of great britain and northern ireland,6,48610.0,0,2.23,2,2.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,93040.0,norway,6,98280.0,6,0.95,1,14.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,50632.4,sweden,3,58820.0,1,0.86,1,4.0
False,False,False,False,False,False,True,False,False,False,False,1,2,0.0,12000.0,sri lanka,5,3860.0,4,3.11,2,2.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,71544.24,belgium,6,54840.0,5,1.3,1,6.0
False,False,False,True,False,False,False,False,False,False,False,3,2,-1.0,81165.0,italy,6,38290.0,6,2.12,1,0.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,22726.2,spain,7,33410.0,1,0.68,1,2.0
False,True,False,False,False,False,False,False,False,False,False,4,1,-1.0,66176.53,spain,5,33410.0,4,1.98,2,6.0
False,False,False,False,False,False,True,False,False,False,False,2,2,0.0,62767.6,germany,6,54960.0,3,1.14,1,5.0
False,False,False,False,False,False,False,True,False,False,False,1,1,1.0,64932.0,spain,7,33410.0,8,1.94,2,2.0
False,False,False,False,False,False,True,False,False,False,False,5,0,-1.0,54110.0,germany,7,54960.0,6,0.98,0,7.0
False,False,False,False,False,False,True,False,False,False,False,4,-1,-1.0,120433.0,denmark,5,73790.0,7,1.63,0,5.0
False,False,False,False,False,False,False,True,False,False,False,2,0,-1.0,97398.0,slovenia,6,31640.0,4,3.08,2,5.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,27762.0,japan,7,36030.0,4,0.77,1,7.0
False,False,False,True,False,False,False,False,False,False,False,2,2,0.0,148727.5,denmark,6,73790.0,4,2.02,1,4.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,86576.0,netherlands,6,62840.0,2,1.38,1,3.0
False,False,False,True,False,False,False,False,False,False,False,2,2,-1.0,162330.0,germany,7,54960.0,3,2.95,2,7.0
False,False,False,False,False,False,False,False,False,True,False,2,1,1.0,70343.0,germany,5,54960.0,4,1.28,0,4.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,2151.0,india,6,2650.0,1,0.81,2,3.0
False,False,False,False,False,False,False,True,False,False,False,2,0,-1.0,109611.0,hong kong,6,57100.0,7,1.92,0,5.0
False,False,False,False,False,False,False,False,True,False,False,3,0,0.0,119042.0,austria,6,54160.0,3,2.2,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,48049.68,lithuania,6,26950.0,4,1.78,2,3.0
False,True,False,False,False,False,False,False,False,False,False,3,-1,-1.0,119042.0,germany,6,54960.0,8,2.17,1,5.0
False,False,False,False,False,False,True,False,False,False,False,1,1,0.0,23900.0,india,5,2650.0,3,9.02,0,1.0
False,False,False,False,False,False,False,False,False,True,False,3,2,1.0,46534.6,italy,6,38290.0,3,1.22,0,5.0
False,False,False,False,False,False,False,False,False,False,True,2,1,1.0,86576.0,germany,6,54960.0,3,1.58,1,5.0
False,True,False,False,False,False,False,False,False,False,False,5,1,1.0,118733.51,australia,5,62550.0,8,1.9,1,19.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,81165.0,germany,6,54960.0,4,1.48,1,10.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,95233.6,belgium,5,54840.0,3,1.74,1,4.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,48567.8,united kingdom of great britain and northern ireland,5,48610.0,1,1.0,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,102809.0,france,6,45180.0,1,2.28,1,6.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,23900.0,india,5,2650.0,5,9.02,1,3.0
False,False,False,False,False,False,False,True,False,False,False,2,2,-1.0,102344.0,norway,6,98280.0,3,1.04,0,6.0
False,False,False,False,False,False,False,False,False,True,False,1,2,-1.0,23900.0,india,5,2650.0,4,9.02,1,3.0
False,False,False,False,False,False,False,True,False,False,False,4,0,0.0,48049.68,germany,6,54960.0,6,0.87,1,17.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,23694.0,czech republic,6,29140.0,1,0.81,2,10.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,33787.5,israel,1,52940.0,3,0.64,2,2.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,76836.2,belgium,2,54840.0,6,1.4,1,2.0
False,False,False,False,True,False,False,False,False,False,False,1,0,-1.0,9751.2,india,5,2650.0,8,3.68,0,6.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,97398.0,germany,4,54960.0,1,1.77,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,49980.0,dominican republic,5,10280.0,6,4.86,2,3.0
False,True,False,False,False,False,False,False,False,False,False,1,1,-1.0,10129.39,netherlands,1,62840.0,3,0.16,0,6.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,63905.0,united kingdom of great britain and northern ireland,5,48610.0,3,1.31,2,9.0
False,False,False,False,False,False,False,False,False,True,False,1,0,-1.0,38959.2,austria,5,54160.0,1,0.72,1,8.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,64932.0,netherlands,6,62840.0,4,1.03,1,1.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,38959.2,serbia,1,11570.0,4,3.37,1,20.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,72345.6,poland,6,21560.0,6,3.36,1,13.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,8962.5,india,5,2650.0,4,3.38,0,3.0
False,False,False,False,True,False,False,False,False,False,False,1,1,1.0,5457.6,egypt,5,3510.0,6,1.55,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,38343.0,united kingdom of great britain and northern ireland,3,48610.0,2,0.79,2,1.0
False,False,False,False,False,False,False,False,True,False,False,3,0,-1.0,86576.0,germany,7,54960.0,7,1.58,1,3.0
False,False,False,True,False,False,False,False,False,False,False,2,0,-1.0,54760.0,hungary,6,20690.0,4,2.65,0,7.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,54110.0,germany,2,54960.0,4,0.98,0,14.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,60603.2,netherlands,5,62840.0,4,0.96,1,5.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,59521.0,netherlands,5,62840.0,4,0.95,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,47320.0,sweden,1,58820.0,4,0.8,1,8.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,54110.0,slovakia,6,23900.0,4,2.26,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,6398.7,turkey,6,13150.0,6,0.49,2,0.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,55824.0,norway,5,98280.0,3,0.57,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,2,0.0,3585.0,india,5,2650.0,1,1.35,0,1.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,622.64,zambia,5,1260.0,4,0.49,0,2.0
False,False,False,False,True,False,False,False,False,False,False,3,1,1.0,195000.0,united arab emirates,5,49500.0,8,3.94,2,5.0
False,False,False,False,False,False,False,False,False,True,False,2,1,1.0,59521.0,germany,1,54960.0,4,1.08,1,3.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,70343.0,germany,5,54960.0,3,1.28,1,3.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,718.0,pakistan,1,1430.0,1,0.5,0,1.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,83076.5,united kingdom of great britain and northern ireland,6,48610.0,5,1.71,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,125600.0,poland,6,21560.0,3,5.83,2,3.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,51945.6,austria,7,54160.0,3,0.96,1,1.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,36301.44,canada,0,53340.0,1,0.68,2,2.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,40041.4,netherlands,3,62840.0,3,0.64,0,3.0
False,True,False,False,False,False,False,False,False,False,False,4,0,-1.0,109695.6,denmark,6,73790.0,4,1.49,0,5.0
False,False,False,True,False,False,False,False,False,False,False,2,2,-1.0,106055.6,portugal,5,26620.0,5,3.98,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,5365.44,brazil,5,9950.0,1,0.54,1,4.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,59521.0,latvia,6,21930.0,6,2.71,1,6.0
False,False,False,False,False,False,True,False,False,False,False,2,0,1.0,6247.44,bangladesh,5,2820.0,5,2.22,0,8.0
False,False,False,False,False,False,True,False,False,False,False,1,1,0.0,14053.0,russian federation,5,15320.0,2,0.92,0,1.0
False,False,False,False,False,False,True,False,False,False,False,4,0,-1.0,72550.0,denmark,3,73790.0,1,0.98,1,5.0
False,False,False,False,False,False,False,True,False,False,False,2,2,0.0,37877.0,slovakia,6,23900.0,4,1.58,1,4.0
False,False,False,False,True,False,False,False,False,False,False,2,2,0.0,77918.4,portugal,5,26620.0,3,2.93,2,0.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,60940.0,turkey,5,13150.0,8,4.63,1,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,32541.96,turkey,6,13150.0,4,2.47,1,1.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,86576.0,ireland,5,77920.0,6,1.11,1,6.0
False,False,False,False,False,False,False,False,True,False,False,2,2,-1.0,58438.8,germany,6,54960.0,6,1.06,1,4.0
False,False,False,False,False,False,False,True,False,False,False,2,-1,0.0,58792.6,united kingdom of great britain and northern ireland,6,48610.0,3,1.21,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,83076.5,united kingdom of great britain and northern ireland,3,48610.0,4,1.71,1,4.0
False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,14340.0,india,5,2650.0,3,5.41,0,0.0
False,False,False,False,False,False,False,False,False,True,False,4,0,-1.0,109550.5,denmark,6,73790.0,3,1.48,0,5.0
False,True,False,False,False,False,False,False,False,False,False,4,1,-1.0,176800.0,united states,5,83660.0,3,2.11,2,6.0
False,False,False,False,False,False,False,False,False,True,False,1,2,-1.0,15225.0,romania,5,17600.0,3,0.87,1,8.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,245000.0,united states,7,83660.0,7,2.93,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,36341.76,sweden,1,58820.0,3,0.62,1,5.0
False,False,False,False,False,False,False,True,False,False,False,2,1,1.0,21832.04,bulgaria,6,15320.0,4,1.43,2,1.0
False,False,False,False,True,False,False,False,False,False,False,2,0,-1.0,93483.94,czech republic,6,29140.0,6,3.21,1,7.0
False,False,False,False,False,False,False,True,False,False,False,2,2,0.0,62767.6,germany,5,54960.0,3,1.14,2,5.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,88740.4,germany,5,54960.0,3,1.61,2,2.0
False,True,False,False,False,False,False,False,False,False,False,1,-1,-1.0,140686.0,netherlands,6,62840.0,6,2.24,0,11.0
False,True,False,False,False,False,False,False,False,False,False,2,-1,-1.0,100480.0,poland,5,21560.0,6,4.66,2,9.0
False,False,False,False,False,False,False,False,False,True,False,1,2,-1.0,21712.32,czech republic,1,29140.0,3,0.75,0,4.0
False,True,False,False,False,False,False,False,False,False,False,3,2,0.0,70343.0,germany,5,54960.0,4,1.28,2,0.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,1195.0,india,6,2650.0,3,0.45,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,24674.16,lithuania,5,26950.0,5,0.92,1,3.0
False,False,False,False,False,False,False,False,True,False,False,2,0,0.0,47027.0,france,6,45180.0,1,1.04,1,8.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,153372.0,united kingdom of great britain and northern ireland,3,48610.0,1,3.16,1,4.0
False,False,False,False,False,False,False,False,False,True,False,5,0,-1.0,66248.0,sweden,3,58820.0,6,1.13,2,0.0
False,False,False,False,False,False,True,False,False,False,False,1,2,0.0,38959.2,austria,2,54160.0,3,0.72,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,90904.8,finland,1,51710.0,1,1.76,2,6.0
